URL,Name,Star,Number,AREA
https://www.google.com/maps/place/Hot+Plate+Family+Reastaurant/data=!4m7!3m6!1s0x3bbfb9bc0ef78c51:0x63225d899252727!8m2!3d15.4421463!4d73.8802822!16s%2Fg%2F11n___svz2!19sChIJUYz3Dry5vzsRJyclmdglMgY?authuser=0&hl=en&rclk=1,Hot Plate Family Reastaurant,4.6,15,
https://www.google.com/maps/place/Shalini+Restaurant/data=!4m7!3m6!1s0x3bbfb900221d7caf:0xe1451a1f727d0b09!8m2!3d15.4370684!4d73.9011776!16s%2Fg%2F11wn11gc_0!19sChIJr3wdIgC5vzsRCQt9ch8aReE?authuser=0&hl=en&rclk=1,Shalini Restaurant,3.0,1,
https://www.google.com/maps/place/Pandu+Hotel/data=!4m7!3m6!1s0x3bbfb93a136318df:0xb6256d583b665ecb!8m2!3d15.4403988!4d73.8903341!16s%2Fg%2F11j4ykw4bz!19sChIJ3xhjEzq5vzsRy15mO1htJbY?authuser=0&hl=en&rclk=1,Pandu Hotel,4.7,9,
https://www.google.com/maps/place/Drive+Thru+Fast+Food/data=!4m7!3m6!1s0x3bbfb8dd6be192bf:0xb10385ada7ad8bae!8m2!3d15.4415319!4d73.8789214!16s%2Fg%2F124ykmkdw!19sChIJv5Lha924vzsRroutp62FA7E?authuser=0&hl=en&rclk=1,Drive Thru Fast Food,4.1,47,
https://www.google.com/maps/place/GENE%E2%80%99s+-+Restaurant+By+The+Riverside/data=!4m7!3m6!1s0x3bbfbf0ed23531ed:0x1f348a5a867c7cb5!8m2!3d15.5021784!4d73.8736637!16s%2Fg%2F1thtn115!19sChIJ7TE10g6_vzsRtXx8hlqKNB8?authuser=0&hl=en&rclk=1,GENE’s - Restaurant By The Riverside,4.2,2121,
https://www.google.com/maps/place/Greenyard+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfbe8ca185aac7:0xa98abe083f4e06e5!8m2!3d15.504914!4d73.913944!16s%2Fg%2F11b7q1jlsg!19sChIJx6qFoYy-vzsR5QZOPwi-iqk?authuser=0&hl=en&rclk=1,Greenyard Restaurant & Bar,4.0,796,
https://www.google.com/maps/place/Sai+Deep+Family+Restaurant/data=!4m7!3m6!1s0x3bbfbd231455d2b3:0x7c9e53a1745c2a7c!8m2!3d15.4941819!4d73.9574837!16s%2Fg%2F11vqwvvtpg!19sChIJs9JVFCO9vzsRfCpcdKFTnnw?authuser=0&hl=en&rclk=1,Sai Deep Family Restaurant,4.8,19,
https://www.google.com/maps/place/Eddielin%27s+Food+Corner/data=!4m7!3m6!1s0x3bbfb97baa84d169:0xb50948aec4543157!8m2!3d15.4409837!4d73.8913936!16s%2Fg%2F11vbck43y6!19sChIJadGEqnu5vzsRVzFUxK5ICbU?authuser=0&hl=en&rclk=1,Eddielin's Food Corner,5.0,1,
https://www.google.com/maps/place/Sahyaa+food+planet/data=!4m7!3m6!1s0x3bbfb9082319a41d:0x5ff4265717d17a5!8m2!3d15.4252782!4d73.8999878!16s%2Fg%2F11y39bt779!19sChIJHaQZIwi5vzsRpRd9cWVC_wU?authuser=0&hl=en&rclk=1,Sahyaa food planet,5.0,3,
https://www.google.com/maps/place/Hungry+Mack+Restaurant/data=!4m7!3m6!1s0x3bbfb95c9aa92e97:0x1c8b518ac9abca57!8m2!3d15.426063!4d73.8985689!16s%2Fg%2F11f6nlpmb2!19sChIJly6pmly5vzsRV8qryYpRixw?authuser=0&hl=en&rclk=1,Hungry Mack Restaurant,3.4,15,
https://www.google.com/maps/place/Paulo%27s+Field+View/data=!4m7!3m6!1s0x3bbfb9276163efaf:0xcfda2bbe4b1e6692!8m2!3d15.435714!4d73.8978402!16s%2Fg%2F11st92vjg8!19sChIJr-9jYSe5vzsRkmYeS74r2s8?authuser=0&hl=en&rclk=1,Paulo's Field View,5.0,2,
https://www.google.com/maps/place/Anna%27s+Fast+Food/data=!4m7!3m6!1s0x3bbfb91b0fcaa539:0x3b7bf11afbc00a21!8m2!3d15.4325391!4d73.8968259!16s%2Fg%2F11c600vs42!19sChIJOaXKDxu5vzsRIQrA-xrxezs?authuser=0&hl=en&rclk=1,Anna's Fast Food,4.6,5,
https://www.google.com/maps/place/White+Pepper+Multicusine+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfbf5105e7ab2b:0x1f210ffc64236a01!8m2!3d15.4966197!4d73.929734!16s%2Fg%2F11qqj04tjm!19sChIJK6vnBVG_vzsRAWojZPwPIR8?authuser=0&hl=en&rclk=1,White Pepper Multicusine Restaurant & Bar,4.1,245,
https://www.google.com/maps/place/The+clove/data=!4m7!3m6!1s0x3bbfb93250d43ab3:0x9f53118c3d7dad79!8m2!3d15.442132!4d73.8815103!16s%2Fg%2F11lcfspnv5!19sChIJszrUUDK5vzsRea19PYwRU58?authuser=0&hl=en&rclk=1,The clove,4.4,10,
https://www.google.com/maps/place/Tamarind+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb976b235fd8d:0xdf56bfd3e9f98304!8m2!3d15.4336627!4d73.8991723!16s%2Fg%2F11mhk069zm!19sChIJjf01sna5vzsRBIP56dO_Vt8?authuser=0&hl=en&rclk=1,Tamarind Bar and Restaurant,5.0,2,
https://www.google.com/maps/place/NOVA+Kitchen+%26+Bar+%28+Restaurant%29/data=!4m7!3m6!1s0x3bbfc190461f31c7:0xd75cfc1efdcdac20!8m2!3d15.5041356!4d73.7708769!16s%2Fg%2F11rvbm8d51!19sChIJxzEfRpDBvzsRIKzN_R78XNc?authuser=0&hl=en&rclk=1,NOVA Kitchen & Bar ( Restaurant),4.9,2409,
https://www.google.com/maps/place/Nature%27s+Pride+Restaurant+best+restaurant+in+south+goa/data=!4m7!3m6!1s0x3bbfb7f6024d00bd:0x522c284e4fdc485d!8m2!3d15.3704375!4d73.8589375!16s%2Fg%2F11b6s22nn_!19sChIJvQBNAva3vzsRXUjcT04oLFI?authuser=0&hl=en&rclk=1,Nature's Pride Restaurant best restaurant in south goa,4.1,394,
https://www.google.com/maps/place/Sainath+food+hut/data=!4m7!3m6!1s0x3bbfb94e0369109d:0xe3ca5ebd3997a62b!8m2!3d15.4419721!4d73.8801657!16s%2Fg%2F11j5fdb6py!19sChIJnRBpA065vzsRK6aXOb1eyuM?authuser=0&hl=en&rclk=1,Sainath food hut,4.0,1,
https://www.google.com/maps/place/Carlito%E2%80%99s+Attique+-+Goan+Cafe+%26+Bar/data=!4m7!3m6!1s0x3bbfb955e41bbf47:0xdb1ab74d22552ae!8m2!3d15.4266007!4d73.897664!16s%2Fg%2F11h9fkfrx6!19sChIJR78b5FW5vzsRrlIl0nSrsQ0?authuser=0&hl=en&rclk=1,Carlito’s Attique - Goan Cafe & Bar,4.3,86,
https://www.google.com/maps/place/Filsu+classic/data=!4m7!3m6!1s0x3bbfb9b94d5bfbd1:0xaf68d4e97c780e1d!8m2!3d15.4078441!4d73.9085437!16s%2Fg%2F1tfyzkw5!19sChIJ0ftbTbm5vzsRHQ54fOnUaK8?authuser=0&hl=en&rclk=1,Filsu classic,4.0,317,
https://www.google.com/maps/place/Shrivardhan+Cafe+and+Restaurant/data=!4m7!3m6!1s0x3bbfb8c085371171:0xf8b26233867ebd2b!8m2!3d15.44297!4d73.8660575!16s%2Fg%2F11bx1hx0gh!19sChIJcRE3hcC4vzsRK71-hjNisvg?authuser=0&hl=en&rclk=1,Shrivardhan Cafe and Restaurant,3.9,35,
https://www.google.com/maps/place/Hotel+Shivnath/data=!4m7!3m6!1s0x3bbfb986ac6f6441:0x7099cd0feaf3eeaa!8m2!3d15.4156375!4d73.9305243!16s%2Fg%2F11f3j7wksh!19sChIJQWRvrIa5vzsRqu7z6g_NmXA?authuser=0&hl=en&rclk=1,Hotel Shivnath,4.3,33,
https://www.google.com/maps/place/Frento%27s+Fast+Food/data=!4m7!3m6!1s0x3bbfb9bf8c5cf255:0x8da9afed9ef4ae5b!8m2!3d15.4025702!4d73.9079437!16s%2Fg%2F124yct3sx!19sChIJVfJcjL-5vzsRW670nu2vqY0?authuser=0&hl=en&rclk=1,Frento's Fast Food,4.6,29,
https://www.google.com/maps/place/Meera+Bai+100%25+Pure+Veg+Family+Restaurant/data=!4m7!3m6!1s0x3bbfc1f7ea12bd67:0xdf2dcb7ec4acafc0!8m2!3d15.5329409!4d73.7645334!16s%2Fg%2F11w925501f!19sChIJZ70S6vfBvzsRwK-sxH7LLd8?authuser=0&hl=en&rclk=1,Meera Bai 100% Pure Veg Family Restaurant,4.8,1210,
https://www.google.com/maps/place/The+Good+Old+Kitchen/data=!4m7!3m6!1s0x3bbfc18c73850597:0xd03690cbba7db84c!8m2!3d15.4963173!4d73.8230444!16s%2Fg%2F11q1c_hw79!19sChIJlwWFc4zBvzsRTLh9usuQNtA?authuser=0&hl=en&rclk=1,The Good Old Kitchen,5.0,10,
https://www.google.com/maps/place/Saint+Francis+Bar+%26+restaurant/data=!4m7!3m6!1s0x3bbfb94527f789bf:0xb45279a7202a9ce1!8m2!3d15.4520826!4d73.9236488!16s%2Fg%2F11c2md8rhl!19sChIJv4n3J0W5vzsR4ZwqIKd5UrQ?authuser=0&hl=en&rclk=1,Saint Francis Bar & restaurant,3.4,11,
https://www.google.com/maps/place/Eddy%E2%80%99s+Snack%E2%80%99s/data=!4m7!3m6!1s0x3bbfb98afe72361d:0x3e4e7c7d261bb1d9!8m2!3d15.4238566!4d73.8960704!16s%2Fg%2F11t16tt1jc!19sChIJHTZy_oq5vzsR2bEbJn18Tj4?authuser=0&hl=en&rclk=1,Eddy’s Snack’s,5.0,6,
https://www.google.com/maps/place/Udupi+Saidham+Veg+%26+Nonveg+Restaurant/data=!4m7!3m6!1s0x3bbfb90e751f4665:0xc084b547a6db07df!8m2!3d15.3974721!4d73.9104059!16s%2Fg%2F11v01vj3dk!19sChIJZUYfdQ65vzsR3wfbpke1hMA?authuser=0&hl=en&rclk=1,Udupi Saidham Veg & Nonveg Restaurant,4.1,54,
https://www.google.com/maps/place/The+Exclusive+Portuguese+Venue/data=!4m7!3m6!1s0x3bbfb90af246167f:0xbd8328628bc5096!8m2!3d15.4320382!4d73.8956538!16s%2Fg%2F11f9_mw405!19sChIJfxZG8gq5vzsRllC8KIYy2As?authuser=0&hl=en&rclk=1,The Exclusive Portuguese Venue,4.7,7,
https://www.google.com/maps/place/Sayali%27s+Kitchen/data=!4m7!3m6!1s0x3bbfb96c643ebfa7:0x748c7ee9fec8af20!8m2!3d15.448952!4d73.9226029!16s%2Fg%2F11vjrprgyy!19sChIJp78-ZGy5vzsRIK_I_ul-jHQ?authuser=0&hl=en&rclk=1,Sayali's Kitchen,4.8,6,
https://www.google.com/maps/place/Restaurant/data=!4m7!3m6!1s0x3bbfc135bce91835:0xc8b282a629f70259!8m2!3d15.5090461!4d73.7931376!16s%2Fg%2F11gj0zr5fb!19sChIJNRjpvDXBvzsRWQL3KaaCssg?authuser=0&hl=en&rclk=1,Restaurant,4.9,42,
https://www.google.com/maps/place/Amparo+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfbe8d7346ee5d:0x23847abff65e75b9!8m2!3d15.501262!4d73.914963!16s%2Fg%2F11b6p_5x8l!19sChIJXe5Gc42-vzsRuXVe9r96hCM?authuser=0&hl=en&rclk=1,Amparo Bar and Restaurant,4.3,26,
https://www.google.com/maps/place/Nia%27s+Restaurant/data=!4m7!3m6!1s0x3bbfc08d75f49abb:0x4506c257cb7f2b02!8m2!3d15.494076!4d73.8213283!16s%2Fg%2F11b6p20w4x!19sChIJu5r0dY3AvzsRAit_y1fCBkU?authuser=0&hl=en&rclk=1,Nia's Restaurant,4.4,104,
https://www.google.com/maps/place/Hotel+Vitthal+Bhavan/data=!4m7!3m6!1s0x3bbfb91fbc244179:0x3923b825314a589d!8m2!3d15.4396361!4d73.8908173!16s%2Fg%2F11bxjc1l6_!19sChIJeUEkvB-5vzsRnVhKMSW4Izk?authuser=0&hl=en&rclk=1,Hotel Vitthal Bhavan,3.5,24,
https://www.google.com/maps/place/FILSU+BAR+AND+RESTAURANT/data=!4m7!3m6!1s0x3bbfb90ba51c8f5b:0xa56e67daceefb32f!8m2!3d15.3985912!4d73.9171284!16s%2Fg%2F11nmqf1gsb!19sChIJW48cpQu5vzsRL7PvztpnbqU?authuser=0&hl=en&rclk=1,FILSU BAR AND RESTAURANT,4.1,20,
https://www.google.com/maps/place/Green+Valley+Restaurant/data=!4m7!3m6!1s0x3bbfbf5403fdaabf:0x652afce8726e6e1b!8m2!3d15.4661051!4d73.8474104!16s%2Fg%2F11gz8z31v!19sChIJv6r9A1S_vzsRG25ucuj8KmU?authuser=0&hl=en&rclk=1,Green Valley Restaurant,3.7,326,
https://www.google.com/maps/place/Palms+n+Sands+Beach+Restobar+Candolim/data=!4m7!3m6!1s0x3bbfc19ec1b9ddc3:0xd8cd179cc5571b20!8m2!3d15.504891!4d73.7671325!16s%2Fg%2F1pxy9sz_s!19sChIJw925wZ7BvzsRIBtXxZwXzdg?authuser=0&hl=en&rclk=1,Palms n Sands Beach Restobar Candolim,4.4,4977,
https://www.google.com/maps/place/Diago+fast-food/data=!4m7!3m6!1s0x3bbfb93accbc7d81:0x3a943930c42ad84d!8m2!3d15.4450586!4d73.884433!16s%2Fg%2F11h7nbt9j_!19sChIJgX28zDq5vzsRTdgqxDA5lDo?authuser=0&hl=en&rclk=1,Diago fast-food,4.4,17,
https://www.google.com/maps/place/De+Baga+Deck+Restaurant+%26+Bar/data=!4m10!3m9!1s0x3bbfea05bd61b8fb:0xeff0bd8a43e8a85c!5m2!4m1!1i2!8m2!3d15.5529133!4d73.7579229!16s%2Fg%2F11b6gn75gl!19sChIJ-7hhvQXqvzsRXKjoQ4q98O8?authuser=0&hl=en&rclk=1,De Baga Deck Restaurant & Bar,4.3,6241,
https://www.google.com/maps/place/Brit%E2%80%99s+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb90065fd6b4b:0x48894dfa44e3b052!8m2!3d15.4253128!4d73.899899!16s%2Fg%2F11y5dl7trw!19sChIJS2v9ZQC5vzsRUrDjRPpNiUg?authuser=0&hl=en&rclk=1,Brit’s Bar & Restaurant,3.7,3,
https://www.google.com/maps/place/BENGALURU+TIFFIN+ROOM/data=!4m7!3m6!1s0x3bbfb9f42a2df96b:0xdba353dd33273253!8m2!3d15.4400863!4d73.9007381!16s%2Fg%2F11wjljhdcf!19sChIJa_ktKvS5vzsRUzInM91To9s?authuser=0&hl=en&rclk=1,BENGALURU TIFFIN ROOM,4.8,11,
https://www.google.com/maps/place/SANTA+RITA+Fast+Foods+%26+Cafe+%28Goan+Portuguese+Cuisine%29/data=!4m7!3m6!1s0x3bbfc147619a0fd3:0x79bc046aa9cb6eb2!8m2!3d15.4777398!4d73.8222979!16s%2Fg%2F11qp0y96dm!19sChIJ0w-aYUfBvzsRsm7LqWoEvHk?authuser=0&hl=en&rclk=1,SANTA RITA Fast Foods & Cafe (Goan Portuguese Cuisine),4.4,127,
https://www.google.com/maps/place/Goa%27s+Ark+Restaurant/data=!4m7!3m6!1s0x3bbfe988f581f759:0x2318e95e3d5d282d!8m2!3d15.5839346!4d73.7482354!16s%2Fg%2F11bxg8kbjp!19sChIJWfeB9YjpvzsRLShdPV7pGCM?authuser=0&hl=en&rclk=1,Goa's Ark Restaurant,4.4,1613,
"https://www.google.com/maps/place/Lafansa,+Chicken+Shawarma/data=!4m7!3m6!1s0x3bbfb8dda0be9d13:0xe5d8f390443f7778!8m2!3d15.442188!4d73.880291!16s%2Fg%2F11h9wkp8hr!19sChIJE52-oN24vzsReHc_RJDz2OU?authuser=0&hl=en&rclk=1","Lafansa, Chicken Shawarma",3.9,10,
https://www.google.com/maps/place/Choice+Bar+And+Restaurant/data=!4m7!3m6!1s0x3bbfb983c53b2ecb:0xe52206e342c628fb!8m2!3d15.4177904!4d73.9292768!16s%2Fg%2F11ggrqxgly!19sChIJyy47xYO5vzsR-yjGQuMGIuU?authuser=0&hl=en&rclk=1,Choice Bar And Restaurant,3.8,11,
https://www.google.com/maps/place/Vishal+Hotel/data=!4m7!3m6!1s0x3bbfb9b1795cd2bd:0x1d14960c0e9703f1!8m2!3d15.4305937!4d73.8977629!16s%2Fg%2F11tg9lpkvn!19sChIJvdJcebG5vzsR8QOXDgyWFB0?authuser=0&hl=en&rclk=1,Vishal Hotel,4.0,1,
https://www.google.com/maps/place/Gulpan+Restaurant/data=!4m7!3m6!1s0x3bbfbde2622c8b61:0x81964bc1bb724a8d!8m2!3d15.4991031!4d73.9364867!16s%2Fg%2F11k3kmj22t!19sChIJYYssYuK9vzsRjUpyu8FLloE?authuser=0&hl=en&rclk=1,Gulpan Restaurant,4.6,8,
https://www.google.com/maps/place/Navtara+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfea08838ee167:0xeee7570fcdc3ebcb!8m2!3d15.5487446!4d73.7598815!16s%2Fg%2F1pwftdcjy!19sChIJZ-GOgwjqvzsRy-vDzQ9X5-4?authuser=0&hl=en&rclk=1,Navtara Veg Restaurant,4.3,13210,
https://www.google.com/maps/place/Meenali+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfbfc8755db137:0x695eb4e730811f59!8m2!3d15.543364!4d73.878971!16s%2Fg%2F11j64w910h!19sChIJN7Fddci_vzsRWR-BMOe0Xmk?authuser=0&hl=en&rclk=1,Meenali Bar and Restaurant,4.8,16,
https://www.google.com/maps/place/Spicy+Bella+Restaurant/data=!4m7!3m6!1s0x3bbe45511859d009:0x858b3d2faa248e46!8m2!3d15.5314497!4d73.7638951!16s%2Fg%2F1tvyk64c!19sChIJCdBZGFFFvjsRRo4kqi89i4U?authuser=0&hl=en&rclk=1,Spicy Bella Restaurant,4.3,1236,
https://www.google.com/maps/place/304+Kitchen+and+Tavern/data=!4m7!3m6!1s0x3bbfb8d8fa1b4935:0x9a7212277ebd3ee7!8m2!3d15.449166!4d73.88661!16s%2Fg%2F11c31s014y!19sChIJNUkb-ti4vzsR5z69ficScpo?authuser=0&hl=en&rclk=1,304 Kitchen and Tavern,4.4,85,
"https://www.google.com/maps/place/Elephant+and+Co.+Anjuna,+Goa/data=!4m7!3m6!1s0x3bbfeb02735d9027:0x2e9651cb11e4306b!8m2!3d15.5771633!4d73.7522846!16s%2Fg%2F11rqn_9_jp!19sChIJJ5BdcwLrvzsRazDkEctRli4?authuser=0&hl=en&rclk=1","Elephant and Co. Anjuna, Goa",4.7,1071,
"https://www.google.com/maps/place/Fast+food,+tea+%26+snacks/data=!4m7!3m6!1s0x3bbfb93898a23693:0x3b8aca0be78afa51!8m2!3d15.4366196!4d73.8925942!16s%2Fg%2F11k3yk81zv!19sChIJkzaimDi5vzsRUfqK5wvKijs?authuser=0&hl=en&rclk=1","Fast food, tea & snacks",5.0,3,
https://www.google.com/maps/place/Dina+restaurant/data=!4m7!3m6!1s0x3bbfb99926e7e321:0xd2f07cde5e69b53e!8m2!3d15.4386999!4d73.8936265!16s%2Fg%2F11fnwjbfdv!19sChIJIePnJpm5vzsRPrVpXt588NI?authuser=0&hl=en&rclk=1,Dina restaurant,4.1,8,
https://www.google.com/maps/place/Feliz+-+Coastal+Cuisine+and+Grill/data=!4m7!3m6!1s0x3bbfbf86cd45fa4d:0x83b8d26f4b7a8490!8m2!3d15.4967335!4d73.8837452!16s%2Fg%2F11hzc0rcqy!19sChIJTfpFzYa_vzsRkIR6S2_SuIM?authuser=0&hl=en&rclk=1,Feliz - Coastal Cuisine and Grill,4.1,18,
https://www.google.com/maps/place/Oltaar/data=!4m7!3m6!1s0x3bbfb9738095a769:0xc9a10a973fabb6f8!8m2!3d15.4412745!4d73.8603111!16s%2Fg%2F11wj4hnrwk!19sChIJaaeVgHO5vzsR-LarP5cKock?authuser=0&hl=en&rclk=1,Oltaar,4.9,21,
https://www.google.com/maps/place/St.+Francis+Xavier+Food+Cart/data=!4m7!3m6!1s0x3bbfb9002a43aa1d:0xcf924d339a59fd2e!8m2!3d15.4353368!4d73.8837316!16s%2Fg%2F11wmtk41sg!19sChIJHapDKgC5vzsRLv1ZmjNNks8?authuser=0&hl=en&rclk=1,St. Francis Xavier Food Cart,4.8,4,
https://www.google.com/maps/place/Hotel+Saidham+Family+Restaurant+1st+Floor/data=!4m7!3m6!1s0x3bbfb90008bb398d:0x196339cb4a14e3a6!8m2!3d15.3975713!4d73.9104861!16s%2Fg%2F11wj42r36z!19sChIJjTm7CAC5vzsRpuMUSss5Yxk?authuser=0&hl=en&rclk=1,Hotel Saidham Family Restaurant 1st Floor,5.0,1,
https://www.google.com/maps/place/Sai+Hotel/data=!4m7!3m6!1s0x3bbfad27d71c7ded:0x8b276946e69cd4cd!8m2!3d15.2164221!4d74.074614!16s%2Fg%2F11hcxklypf!19sChIJ7X0c1yetvzsRzdSc5kZpJ4s?authuser=0&hl=en&rclk=1,Sai Hotel,4.2,36,
https://www.google.com/maps/place/OM+fast+food/data=!4m7!3m6!1s0x3bbfad14976a6e15:0xba152ac9880a8b89!8m2!3d15.2148408!4d74.0686232!16s%2Fg%2F11h2gw9l2h!19sChIJFW5qlxStvzsRiYsKiMkqFbo?authuser=0&hl=en&rclk=1,OM fast food,4.4,105,
https://www.google.com/maps/place/Rajashree+fast+food/data=!4m7!3m6!1s0x3bbfadbfa1cc89bd:0x36d15179b7bee1e1!8m2!3d15.2161933!4d74.0749685!16s%2Fg%2F11spdkb1md!19sChIJvYnMob-tvzsR4eG-t3lR0TY?authuser=0&hl=en&rclk=1,Rajashree fast food,4.6,8,
https://www.google.com/maps/place/Padamol+Quepem+Goa/data=!4m7!3m6!1s0x3bbe53e5b1272b15:0xdc5c938870b63511!8m2!3d15.2047093!4d74.0896323!16s%2Fg%2F11g0z9rw0p!19sChIJFSsnseVTvjsRETW2cIiTXNw?authuser=0&hl=en&rclk=1,Padamol Quepem Goa,4.3,8,
https://www.google.com/maps/place/Laziz+Pizza/data=!4m7!3m6!1s0x3bbfad2dc1c3146b:0x48276b647b8dbaf8!8m2!3d15.2143792!4d74.0708959!16s%2Fg%2F11gfnfld70!19sChIJaxTDwS2tvzsR-LqNe2RrJ0g?authuser=0&hl=en&rclk=1,Laziz Pizza,3.2,165,
https://www.google.com/maps/place/Shree+Durgadevi+Food+Corner/data=!4m7!3m6!1s0x3bbfad2f228c63e3:0xb8babddbee14c14e!8m2!3d15.2135647!4d74.0696847!16s%2Fg%2F11fzb0ckb_!19sChIJ42OMIi-tvzsRTsEU7tu9urg?authuser=0&hl=en&rclk=1,Shree Durgadevi Food Corner,4.5,12,
https://www.google.com/maps/place/Anniya+kitchen/data=!4m7!3m6!1s0x3bbfad2086ae4ac7:0x882ad5d5c582f587!8m2!3d15.2102939!4d74.0765428!16s%2Fg%2F11l3215hv3!19sChIJx0quhiCtvzsRh_WCxdXVKog?authuser=0&hl=en&rclk=1,Anniya kitchen,5.0,1,
https://www.google.com/maps/place/Lovers+side+family+restaurant+and+bar/data=!4m7!3m6!1s0x3bbfad2621c1ce55:0x7917e2d09a596dea!8m2!3d15.2067043!4d74.0567629!16s%2Fg%2F11pd34d1z_!19sChIJVc7BISatvzsR6m1ZmtDiF3k?authuser=0&hl=en&rclk=1,Lovers side family restaurant and bar,4.5,2,
https://www.google.com/maps/place/Shubham+hotel/data=!4m7!3m6!1s0x3bbfad55979425a1:0x116311e67e818fbb!8m2!3d15.2143493!4d74.0709873!16s%2Fg%2F11wmjwt4mj!19sChIJoSWUl1WtvzsRu4-BfuYRYxE?authuser=0&hl=en&rclk=1,Shubham hotel,4.8,8,
https://www.google.com/maps/place/Turning+point+bar+and+restaurant/data=!4m7!3m6!1s0x3bbfad10c84a6137:0x30f103ff802fc2e3!8m2!3d15.2150313!4d74.0657412!16s%2Fg%2F11flgh7n19!19sChIJN2FKyBCtvzsR48IvgP8D8TA?authuser=0&hl=en&rclk=1,Turning point bar and restaurant,3.8,5,
https://www.google.com/maps/place/The+Chav+Cafe/data=!4m7!3m6!1s0x3bbfadf1ef91a2d1:0x6c566a2f5cf42924!8m2!3d15.1567812!4d74.0149435!16s%2Fg%2F11s0pykq75!19sChIJ0aKR7_GtvzsRJCn0XC9qVmw?authuser=0&hl=en&rclk=1,The Chav Cafe,5.0,13,
https://www.google.com/maps/place/Shivansh+Kitchen/data=!4m7!3m6!1s0x3bbfadd88996869f:0x8361f06852f0c04c!8m2!3d15.2123499!4d74.0705654!16s%2Fg%2F11y9968tt7!19sChIJn4aWiditvzsRTMDwUmjwYYM?authuser=0&hl=en&rclk=1,Shivansh Kitchen,5.0,1,
https://www.google.com/maps/place/Cloudy%27s@11/data=!4m7!3m6!1s0x3bbfadddd10641cf:0x1502698bfbc3b6c1!8m2!3d15.2141694!4d74.071622!16s%2Fg%2F11sz5j8cpv!19sChIJz0EG0d2tvzsRwbbD-4tpAhU?authuser=0&hl=en&rclk=1,Cloudy's@11,5.0,6,
https://www.google.com/maps/place/Sapre+Khanaval/data=!4m7!3m6!1s0x3bbe4d2e56192e67:0x33ec4c7f869046cb!8m2!3d15.1444406!4d73.995849!16s%2Fg%2F11ks6wjb1_!19sChIJZy4ZVi5NvjsRy0aQhn9M7DM?authuser=0&hl=en&rclk=1,Sapre Khanaval,4.9,20,
https://www.google.com/maps/place/Green+Land+family+bar+and+Restaurant/data=!4m7!3m6!1s0x3bbe533455945039:0x73ee5c592097149c!8m2!3d15.2036306!4d74.0973065!16s%2Fg%2F11hd9836jn!19sChIJOVCUVTRTvjsRnBSXIFlc7nM?authuser=0&hl=en&rclk=1,Green Land family bar and Restaurant,4.0,129,
https://www.google.com/maps/place/Travasso+bar+and+restaurant+%28Leslie+Travasso%29/data=!4m7!3m6!1s0x3bbfadf405169b05:0xaa7cb014a7491402!8m2!3d15.2149897!4d74.0659252!16s%2Fg%2F11fjss2xrb!19sChIJBZsWBfStvzsRAhRJpxSwfKo?authuser=0&hl=en&rclk=1,Travasso bar and restaurant (Leslie Travasso),2.3,3,
https://www.google.com/maps/place/Royal+foods/data=!4m7!3m6!1s0x3bbfadbe1ae329e3:0xece5aa03c43b0003!8m2!3d15.213879!4d74.0697866!16s%2Fg%2F11kjpnyq2b!19sChIJ4ynjGr6tvzsRAwA7xAOq5ew?authuser=0&hl=en&rclk=1,Royal foods,1.0,3,
"https://www.google.com/maps/place/SEBY%27S+FARM+FRESH,+chicken+and+eggs/data=!4m7!3m6!1s0x3bbfad0070ae8605:0xd6bbed73fab977b7!8m2!3d15.226729!4d74.0667753!16s%2Fg%2F11lmlms023!19sChIJBYaucACtvzsRt3e5-nPtu9Y?authuser=0&hl=en&rclk=1","SEBY'S FARM FRESH, chicken and eggs",5.0,1,
https://www.google.com/maps/place/Suraj+Bar+%26+Restaurant+-+only+at+gulal+days/data=!4m7!3m6!1s0x3bbe53a128547a1f:0x4fb6416d765e65d4!8m2!3d15.1861019!4d74.0945931!16s%2Fg%2F11ryt2gyhr!19sChIJH3pUKKFTvjsR1GVedm1Btk8?authuser=0&hl=en&rclk=1,Suraj Bar & Restaurant - only at gulal days,3.4,5,
https://www.google.com/maps/place/Martin%27s+Place/data=!4m7!3m6!1s0x3bbfb3004ddf7ea5:0xd1828dbf9804e793!8m2!3d15.2410567!4d73.9807362!16s%2Fg%2F11cs9yqn5_!19sChIJpX7fTQCzvzsRk-cEmL-NgtE?authuser=0&hl=en&rclk=1,Martin's Place,4.5,723,
https://www.google.com/maps/place/Paradise+Picnic+Spot/data=!4m7!3m6!1s0x3bbe532476f67ae5:0x5bbd84fc2e87a54c!8m2!3d15.1888032!4d74.0848365!16s%2Fg%2F11dy7hl9pj!19sChIJ5Xr2diRTvjsRTKWHLvyEvVs?authuser=0&hl=en&rclk=1,Paradise Picnic Spot,3.4,17,
