URL,Name,Star,Number,AREA,Score
https://www.google.com/maps/place/Tereza+Beach+House+By+Sly+Granny/data=!4m7!3m6!1s0x3bbfc15616a30739:0x39a88aa44d4e46dc!8m2!3d15.4999317!4d73.7925143!16s%2Fg%2F11rhvtktkk!19sChIJOQejFlbBvzsR3EZOTaSKqDk?authuser=0&hl=en&rclk=1,Tereza Beach House By Sly Granny,4.3,539,Goa University,2317.7
https://www.google.com/maps/place/Hosa/data=!4m7!3m6!1s0x3bbfebf1c9bcd3eb:0xecfea56b72f8635d!8m2!3d15.6147341!4d73.7692534!16s%2Fg%2F11tk36p5r5!19sChIJ69O8yfHrvzsRXWP4cmul_uw?authuser=0&hl=en&rclk=1,Hosa,4.6,487,Siolim,2240.2
https://www.google.com/maps/place/Janet+%26+John%27s/data=!4m10!3m9!1s0x3bbfe914e7fe7623:0x19fbcc1a244cb58d!5m2!4m1!1i2!8m2!3d15.575139!4d73.7412724!16s%2Fg%2F11f_f202p5!19sChIJI3b-5xTpvzsRjbVMJBrM-xk?authuser=0&hl=en&rclk=1,Janet & John's,4.2,530,Anjuna,2226.0
https://www.google.com/maps/place/E.P.+Restaurants/data=!4m7!3m6!1s0x3bbfa183c8f99b95:0x1e3a08cf9d48c379!8m2!3d15.5306643!4d74.1312113!16s%2Fg%2F11b7xsmchg!19sChIJlZv5yIOhvzsRecNInc8IOh4?authuser=0&hl=en&rclk=1,E.P. Restaurants,3.9,569,Valpoi,2219.1
https://www.google.com/maps/place/Basserra+Dormitory+and+Restaurant/data=!4m10!3m9!1s0x3bbfc08d4361ba73:0x755d4009d316e4b5!5m2!4m1!1i2!8m2!3d15.4936028!4d73.8194908!16s%2Fg%2F11c5_rzvy7!19sChIJc7phQ43AvzsRteQW0wlAXXU?authuser=0&hl=en&rclk=1,Basserra Dormitory and Restaurant,4.0,554,Complex Altinho,2216.0
https://www.google.com/maps/place/O%27Camotim/data=!4m7!3m6!1s0x3bbfc1f5addae661:0x4aa285f005f588bc!8m2!3d15.4570802!4d73.8038057!16s%2Fg%2F11hznhp4wv!19sChIJYebarfXBvzsRvIj1BfCFoko?authuser=0&hl=en&rclk=1,O'Camotim,4.2,526,Dona Paula,2209.2
https://www.google.com/maps/place/Casa+Moderna/data=!4m7!3m6!1s0x3bbfc08e645c34e5:0x6cedc6ab0663dc35!8m2!3d15.499495!4d73.827459!16s%2Fg%2F1tczyzfp!19sChIJ5TRcZI7AvzsRNdxjBqvG7Ww?authuser=0&hl=en&rclk=1,Casa Moderna,4.6,479,Complex Altinho,2203.4
https://www.google.com/maps/place/Casanoni+Trattoria/data=!4m7!3m6!1s0x3bbfc18c63d7d053:0x1bccbb52d5237a93!8m2!3d15.4975034!4d73.8317588!16s%2Fg%2F11vdw5ypdq!19sChIJU9DXY4zBvzsRk3oj1VK7zBs?authuser=0&hl=en&rclk=1,Casanoni Trattoria,4.7,462,Goa University,2171.4
https://www.google.com/maps/place/Jiyo%27s/data=!4m7!3m6!1s0x3bbfc1eb44f008dd:0xc6da0fadb11801f1!8m2!3d15.5239181!4d73.7663497!16s%2Fg%2F11f3962djw!19sChIJ3QjwROvBvzsR8QEYsa0P2sY?authuser=0&hl=en&rclk=1,Jiyo's,4.1,526,Candolim,2156.6
https://www.google.com/maps/place/Terry%27s+Restaurant+Betim/data=!4m7!3m6!1s0x3bbfc062158914b1:0x573c8452728e515c!8m2!3d15.5060807!4d73.8255785!16s%2Fg%2F1hdzmn68_!19sChIJsRSJFWLAvzsRXFGOclKEPFc?authuser=0&hl=en&rclk=1,Terry's Restaurant Betim,4.1,523,Reis Magos,2144.3
https://www.google.com/maps/place/Ashoka+Classic+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfc65454cf7065:0x72d2eade97e4ccb!8m2!3d15.3994284!4d73.8211496!16s%2Fg%2F1tf4cgzz!19sChIJZXDPVFTGvzsRy0x-6a0uLQc?authuser=0&hl=en&rclk=1,Ashoka Classic Bar & Restaurant,3.9,544,Chicalim,2121.6
https://www.google.com/maps/place/Caf%C3%A9+Ashwini+Caranzalem/data=!4m7!3m6!1s0x3bbfc1182c51d293:0xd0076bcf7322e857!8m2!3d15.4758795!4d73.8119422!16s%2Fg%2F11nnw8qwlx!19sChIJk9JRLBjBvzsRV-gic89rB9A?authuser=0&hl=en&rclk=1,Café Ashwini Caranzalem,4.1,517,Complex Altinho,2119.7
https://www.google.com/maps/place/Chandrakant%27s+Restaurant+%28Fish%27N%27Chips%29/data=!4m7!3m6!1s0x3bbfc199bfed4863:0x6b50fcc49506f828!8m2!3d15.5102561!4d73.7668589!16s%2Fg%2F11bv39_cnj!19sChIJY0jtv5nBvzsRKPgGlcT8UGs?authuser=0&hl=en&rclk=1,Chandrakant's Restaurant (Fish'N'Chips),4.4,480,Candolim,2112.0
https://www.google.com/maps/place/Biryani+%26+More+2.0/data=!4m7!3m6!1s0x3bbfc1d1712f775b:0xec3d849009a5afe!8m2!3d15.4866997!4d73.8202851!16s%2Fg%2F11qq265d8n!19sChIJW3cvcdHBvzsR_lqaAEnYww4?authuser=0&hl=en&rclk=1,Biryani & More 2.0,4.4,477,Complex Altinho,2098.8
https://www.google.com/maps/place/Saltamontes+-+Garden+Cafe+%26+Bar/data=!4m10!3m9!1s0x3bbfeb617eb7ae89:0x2ba5bee75ffd5913!5m2!4m1!1i2!8m2!3d15.5776686!4d73.7509761!16s%2Fg%2F11p9wtqmnw!19sChIJia63fmHrvzsRE1n9X-e-pSs?authuser=0&hl=en&rclk=1,Saltamontes - Garden Cafe & Bar,4.7,446,Anjuna,2096.2
https://www.google.com/maps/place/Bardo+Restaurant+%26+bar+Goa/data=!4m7!3m6!1s0x3bbfe9806f5f5bbd:0xd89f4a76dbdd630c!8m2!3d15.5763303!4d73.7448818!16s%2Fg%2F11qpz2bqx6!19sChIJvVtfb4DpvzsRDGPd23ZKn9g?authuser=0&hl=en&rclk=1,Bardo Restaurant & bar Goa,4.4,476,Anjuna,2094.4
https://www.google.com/maps/place/The+Cornerstone/data=!4m7!3m6!1s0x3bbfb6e447a828df:0xedda6226edd870e4!8m2!3d15.3213211!4d73.9043471!16s%2Fg%2F11b6z2pt2p!19sChIJ3yioR-S2vzsR5HDY7SZi2u0?authuser=0&hl=en&rclk=1,The Cornerstone,4.3,487,Majorda,2094.1
https://www.google.com/maps/place/Burger+Factory+Dona+Paula/data=!4m7!3m6!1s0x3bbfc18d16eef8c5:0xd126a0dcf7901a25!8m2!3d15.459524!4d73.810038!16s%2Fg%2F11sdb7srg0!19sChIJxfjuFo3BvzsRJRqQ99ygJtE?authuser=0&hl=en&rclk=1,Burger Factory Dona Paula,4.3,483,Dona Paula,2076.9
https://www.google.com/maps/place/Jamies+Restaurant/data=!4m7!3m6!1s0x3bbfea1c28aa43f9:0x249fb26d9c9e6035!8m2!3d15.5655388!4d73.7500513!16s%2Fg%2F1v_n9zgc!19sChIJ-UOqKBzqvzsRNWCenG2ynyQ?authuser=0&hl=en&rclk=1,Jamies Restaurant,4.6,446,Anjuna,2051.6
https://www.google.com/maps/place/Monkey+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfe98067b8865f:0x2d4df63adee9b1b8!8m2!3d15.5872148!4d73.7464989!16s%2Fg%2F11c1v25811!19sChIJX4a4Z4DpvzsRuLHp3jr2TS0?authuser=0&hl=en&rclk=1,Monkey Bar and Restaurant,4.2,479,Anjuna,2011.8
https://www.google.com/maps/place/Sanofe+Goa/data=!4m7!3m6!1s0x3bbfbfddb330acb9:0x8a29f419ec2f7d99!8m2!3d15.4627796!4d73.8484141!16s%2Fg%2F11mxdfhrv5!19sChIJuawws92_vzsRmX0v7Bn0KYo?authuser=0&hl=en&rclk=1,Sanofe Goa,4.5,438,Goa University,1971.0
https://www.google.com/maps/place/ANGAARA%E2%80%93+Bbq+Grill+%26+SPORTSBAR/data=!4m7!3m6!1s0x3bbfc19408e0e311:0x5679f64394fd7714!8m2!3d15.518633!4d73.765841!16s%2Fg%2F11b6gqbfr1!19sChIJEePgCJTBvzsRFHf9lEP2eVY?authuser=0&hl=en&rclk=1,ANGAARA– Bbq Grill & SPORTSBAR,4.1,478,Candolim,1959.8
https://www.google.com/maps/place/Annapurna+Pure+Veg+Family+Restaurant/data=!4m7!3m6!1s0x3bbfc1000119b845:0x614fe28af770ec5b!8m2!3d15.4971992!4d73.824126!16s%2Fg%2F11vyhd8h5k!19sChIJRbgZAQDBvzsRW-xw94riT2E?authuser=0&hl=en&rclk=1,Annapurna Pure Veg Family Restaurant,4.1,477,Complex Altinho,1955.7
https://www.google.com/maps/place/Ryan+Shack/data=!4m7!3m6!1s0x3bbfc19a0569e09d:0x10011ed981e7de0d!8m2!3d15.5103105!4d73.7650437!16s%2Fg%2F11b6g9ghb0!19sChIJneBpBZrBvzsRDd7ngdkeARA?authuser=0&hl=en&rclk=1,Ryan Shack,3.7,527,Candolim,1949.9
https://www.google.com/maps/place/Rio+Cafe+Bar/data=!4m7!3m6!1s0x3bbfea232eee0705:0x9a627e6df4e02af2!8m2!3d15.5646348!4d73.7592694!16s%2Fg%2F11byxg75rh!19sChIJBQfuLiPqvzsR8irg9G1-Ypo?authuser=0&hl=en&rclk=1,Rio Cafe Bar,4.7,413,Goa University,1941.1
https://www.google.com/maps/place/Viva+Goa+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfc1eb416ad1e7:0x41ff3616321b3771!8m2!3d15.5249947!4d73.7663261!16s%2Fg%2F11r8pr6qn!19sChIJ59FqQevBvzsRcTcbMhY2_0E?authuser=0&hl=en&rclk=1,Viva Goa Restaurant and Bar,4.1,466,Candolim,1910.6
https://www.google.com/maps/place/Baowich/data=!4m7!3m6!1s0x3bbfb9ee81e22f87:0xe9ddfbc26645cb06!8m2!3d15.3936614!4d73.8616211!16s%2Fg%2F11rxrrkpzm!19sChIJhy_ige65vzsRBstFZsL73ek?authuser=0&hl=en&rclk=1,Baowich,4.5,418,Chicalim,1881.0
https://www.google.com/maps/place/Taste+of+Goa/data=!4m7!3m6!1s0x3bbfc1f6c3a5f11f:0xb87456c0fa582bcd!8m2!3d15.5077586!4d73.8082817!16s%2Fg%2F11k69b4xd7!19sChIJH_Glw_bBvzsRzStY-sBWdLg?authuser=0&hl=en&rclk=1,Taste of Goa,4.9,374,Reis Magos,1832.6
https://www.google.com/maps/place/Soi+Dona+Paula/data=!4m7!3m6!1s0x3bbfc0b4fce110cf:0xde410f5f12c28b14!8m2!3d15.4611031!4d73.8215809!16s%2Fg%2F11fy2l59h5!19sChIJzxDh_LTAvzsRFIvCEl8PQd4?authuser=0&hl=en&rclk=1,Soi Dona Paula,4.0,457,Dona Paula,1828.0
https://www.google.com/maps/place/The+Curry/data=!4m7!3m6!1s0x3bbfc156b6ee9909:0x62c1ca1e794e89f7!8m2!3d15.4935142!4d73.8362632!16s%2Fg%2F11nyl5y7tp!19sChIJCZnutlbBvzsR94lOeR7KwWI?authuser=0&hl=en&rclk=1,The Curry,3.8,475,Complex Altinho,1805.0
https://www.google.com/maps/place/Spice+Traders/data=!4m7!3m6!1s0x3bbfe96f97d678ff:0xa0b76f57bdfa89b8!8m2!3d15.6020058!4d73.7347299!16s%2Fg%2F11c2y02x9y!19sChIJ_3jWl2_pvzsRuIn6vVdvt6A?authuser=0&hl=en&rclk=1,Spice Traders,4.4,408,Anjuna,1795.2
https://www.google.com/maps/place/Raza+Family+Bar+%26+Resturant/data=!4m7!3m6!1s0x3bbfeb033663a297:0x63058d7094b36bad!8m2!3d15.5853455!4d73.7544554!16s%2Fg%2F11ghpmp55x!19sChIJl6JjNgPrvzsRrWuzlHCNBWM?authuser=0&hl=en&rclk=1,Raza Family Bar & Resturant,4.2,410,Anjuna,1722.0
https://www.google.com/maps/place/Shraddha+Classic+Pure+Veg/data=!4m7!3m6!1s0x3bbfeb04f9a7eccf:0x8ffafdfcad784d64!8m2!3d15.6282211!4d73.76139!16s%2Fg%2F11rwwd11_3!19sChIJz-yn-QTrvzsRZE14rfz9-o8?authuser=0&hl=en&rclk=1,Shraddha Classic Pure Veg,4.0,429,Siolim,1716.0
"https://www.google.com/maps/place/The+Tanjore+Tiffin+Room,+Goa/data=!4m7!3m6!1s0x3bbfeb6ace2c5d85:0x32aa54513ed6a648!8m2!3d15.5815566!4d73.7531177!16s%2Fg%2F11vl5rxt1c!19sChIJhV0szmrrvzsRSKbWPlFUqjI?authuser=0&hl=en&rclk=1","The Tanjore Tiffin Room, Goa",4.7,365,Anjuna,1715.5
https://www.google.com/maps/place/Bayview+Shack/data=!4m7!3m6!1s0x3bbfc192fea1176b:0x19a972dd0b1faaef!8m2!3d15.5202061!4d73.7623308!16s%2Fg%2F11c53b57q0!19sChIJaxeh_pLBvzsR76ofC91yqRk?authuser=0&hl=en&rclk=1,Bayview Shack,4.4,385,Candolim,1694.0
https://www.google.com/maps/place/Krishna+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfe98655555555:0x201dea062f78c1db!8m2!3d15.5845852!4d73.7383039!16s%2Fg%2F12hsn9_ft!19sChIJVVVVVYbpvzsR28F4LwbqHSA?authuser=0&hl=en&rclk=1,Krishna Veg Restaurant,3.8,443,Anjuna,1683.4
https://www.google.com/maps/place/Country+Kitchen/data=!4m7!3m6!1s0x3bbfe983c0af28ef:0x95a736b74000cc55!8m2!3d15.585079!4d73.7405187!16s%2Fg%2F11b6gdm4fl!19sChIJ7yivwIPpvzsRVcwAQLc2p5U?authuser=0&hl=en&rclk=1,Country Kitchen,4.3,386,Anjuna,1659.8
https://www.google.com/maps/place/Harmony+Bistro/data=!4m7!3m6!1s0x3bbfc1edcad88b47:0x67af84efd48ef6e3!8m2!3d15.5270459!4d73.7626365!16s%2Fg%2F1tk61khd!19sChIJR4vYyu3BvzsR4_aO1O-Er2c?authuser=0&hl=en&rclk=1,Harmony Bistro,4.6,358,Candolim,1646.8
https://www.google.com/maps/place/Waterfront+Terrace+%26+Bar/data=!4m7!3m6!1s0x3bbfc0ef2c4d777d:0xf8cfc829f10096f2!8m2!3d15.488223!4d73.80992!16s%2Fg%2F11c6_xk8x5!19sChIJfXdNLO_AvzsR8pYA8SnIz_g?authuser=0&hl=en&rclk=1,Waterfront Terrace & Bar,4.4,374,Complex Altinho,1645.6
https://www.google.com/maps/place/Mexicola/data=!4m7!3m6!1s0x3bbfe9849d098f81:0x37f37361e5e30bd0!8m2!3d15.584356!4d73.7475988!16s%2Fg%2F11s049dm41!19sChIJgY8JnYTpvzsR0Avj5WFz8zc?authuser=0&hl=en&rclk=1,Mexicola,4.6,355,Anjuna,1633.0
https://www.google.com/maps/place/Thynk+Veg+%7C+Vegetarian+Restaurant+%7C+Jain+Restaurant+%7C+Vegan+Restaurant+%7C+Dine+In/data=!4m7!3m6!1s0x3bbfb7dc074cf11b:0xa898466e878cfe52!8m2!3d15.3101643!4d73.9159363!16s%2Fg%2F11w24f9kxn!19sChIJG_FMB9y3vzsRUv6Mh25GmKg?authuser=0&hl=en&rclk=1,Thynk Veg | Vegetarian Restaurant | Jain Restaurant | Vegan Restaurant | Dine In,4.7,346,Majorda,1626.2
https://www.google.com/maps/place/King%27s+Palace+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfc0cc8eef71c1:0xbb2052a79a0865ae!8m2!3d15.4603193!4d73.8115296!16s%2Fg%2F11f4q_2ghq!19sChIJwXHvjszAvzsRrmUImqdSILs?authuser=0&hl=en&rclk=1,King's Palace Bar & Restaurant,4.2,382,Dona Paula,1604.4
https://www.google.com/maps/place/Hotel+Priti+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfb82a3017cdcf:0x5c7943f12caa86dc!8m2!3d15.3759854!4d73.8822621!16s%2Fg%2F124s_qy1r!19sChIJz80XMCq4vzsR3IaqLPFDeVw?authuser=0&hl=en&rclk=1,Hotel Priti Bar & Restaurant,3.9,397,Chicalim,1548.3
https://www.google.com/maps/place/Asma+Restaurant/data=!4m7!3m6!1s0x3bbfb873e106262f:0xdf7d3ee1ce6ced0!8m2!3d15.3982679!4d73.8490707!16s%2Fg%2F11bxg2__9n!19sChIJLyYG4XO4vzsR0M7mHO7T9w0?authuser=0&hl=en&rclk=1,Asma Restaurant,4.1,377,Chicalim,1545.7
https://www.google.com/maps/place/Rabbit+Hole+Goa/data=!4m7!3m6!1s0x3bbfeb8a59e6b11b:0xb2af66682e843780!8m2!3d15.6230381!4d73.7678363!16s%2Fg%2F11s4rqdr7d!19sChIJG7HmWYrrvzsRgDeELmhmr7I?authuser=0&hl=en&rclk=1,Rabbit Hole Goa,4.2,366,Siolim,1537.2
https://www.google.com/maps/place/Chaat+Di+Hatti/data=!4m7!3m6!1s0x3bbfc708e872376b:0x7ae724b7e5ad76aa!8m2!3d15.3960832!4d73.832727!16s%2Fg%2F11spxtg9rb!19sChIJazdy6AjHvzsRqnat5bck53o?authuser=0&hl=en&rclk=1,Chaat Di Hatti,4.2,356,Chicalim,1495.2
https://www.google.com/maps/place/Sunrise+Restaurant/data=!4m7!3m6!1s0x3bbfb80c3cbca5ff:0xa7a28863e0b4214c!8m2!3d15.3878894!4d73.8495985!16s%2Fg%2F11df0n1rn9!19sChIJ_6W8PAy4vzsRTCG04GOIoqc?authuser=0&hl=en&rclk=1,Sunrise Restaurant,3.7,404,Chicalim,1494.8
https://www.google.com/maps/place/The+Great+E+Punjab+AC+Family+Restaurant/data=!4m7!3m6!1s0x3bbfc1dae4fd92ed:0x6bdf105e14e21bdd!8m2!3d15.5163356!4d73.7684384!16s%2Fg%2F11tnxs1ryv!19sChIJ7ZL95NrBvzsR3RviFF4Q32s?authuser=0&hl=en&rclk=1,The Great E Punjab AC Family Restaurant,4.4,337,Candolim,1482.8
https://www.google.com/maps/place/GOA+EXPRESS+FAMILY+RESTAURANT+%28+formerly+Pine+Wood%29/data=!4m7!3m6!1s0x3bbfbbbfb8ddaea5:0x9c0858e91b8ab379!8m2!3d15.4013226!4d74.0109239!16s%2Fg%2F11j1xjnzcq!19sChIJpa7duL-7vzsRebOKG-lYCJw?authuser=0&hl=en&rclk=1,GOA EXPRESS FAMILY RESTAURANT ( formerly Pine Wood),4.1,361,Betora Ind Estate,1480.1
https://www.google.com/maps/place/Bridge+N+Tunnel/data=!4m7!3m6!1s0x3bbfb8686c16eea7:0xb1922cb46afd3e0f!8m2!3d15.4042724!4d73.8636078!16s%2Fg%2F11c1x00v0b!19sChIJp-4WbGi4vzsRDz79arQskrE?authuser=0&hl=en&rclk=1,Bridge N Tunnel,4.0,369,Chicalim,1476.0
https://www.google.com/maps/place/FODNI+Flavours+of+Goa/data=!4m7!3m6!1s0x3bbfc7799265a6db:0xef08db2fbebde2ed!8m2!3d15.3988276!4d73.811838!16s%2Fg%2F11n5snch_5!19sChIJ26ZlknnHvzsR7eK9vi_bCO8?authuser=0&hl=en&rclk=1,FODNI Flavours of Goa,4.3,339,Baina,1457.7
https://www.google.com/maps/place/The+Burger+House+Goa/data=!4m7!3m6!1s0x3bbfe900f47c4977:0x71b612166fc33bfe!8m2!3d15.5843613!4d73.7475992!16s%2Fg%2F11hz6l1lz0!19sChIJd0l89ADpvzsR_jvDbxYStnE?authuser=0&hl=en&rclk=1,The Burger House Goa,4.3,336,Anjuna,1444.8
https://www.google.com/maps/place/Fame+Restaurant/data=!4m7!3m6!1s0x3bbfb6eff40d2a9d:0x2284d71d45ba6817!8m2!3d15.3170579!4d73.9024752!16s%2Fg%2F11csqwd9s8!19sChIJnSoN9O-2vzsRF2i6RR3XhCI?authuser=0&hl=en&rclk=1,Fame Restaurant,4.7,303,Majorda,1424.1
https://www.google.com/maps/place/Andre+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb6e97006becd:0xe22dd6f05f630a02!8m2!3d15.3129298!4d73.9091237!16s%2Fg%2F11f3nk__mk!19sChIJzb4GcOm2vzsRAgpjX_DWLeI?authuser=0&hl=en&rclk=1,Andre Family Restaurant,4.6,308,Majorda,1416.8
https://www.google.com/maps/place/CAMRON+BEACH+SHACK/data=!4m7!3m6!1s0x3bbfb6ede9bc0d1d:0xbd32c2d944bec918!8m2!3d15.3111198!4d73.9017626!16s%2Fg%2F11bwgq9vp8!19sChIJHQ286e22vzsRGMm-RNnCMr0?authuser=0&hl=en&rclk=1,CAMRON BEACH SHACK,4.3,329,Majorda,1414.7
https://www.google.com/maps/place/Carlito%27s+By+The+Sea/data=!4m7!3m6!1s0x3bbfc102c48129b5:0x58b1f33941b7c305!8m2!3d15.4971144!4d73.7996594!16s%2Fg%2F11p5fy2vk8!19sChIJtSmBxALBvzsRBcO3QTnzsVg?authuser=0&hl=en&rclk=1,Carlito's By The Sea,4.5,313,Reis Magos,1408.5
https://www.google.com/maps/place/The+Local+Table/data=!4m7!3m6!1s0x3bbfc1e97d333dc5:0xb49b4cf35d7c259f!8m2!3d15.5197795!4d73.7814216!16s%2Fg%2F11fm5xx4b4!19sChIJxT0zfenBvzsRnyV8XfNMm7Q?authuser=0&hl=en&rclk=1,The Local Table,4.7,293,Candolim,1377.1
https://www.google.com/maps/place/Claudina%27s+Shack/data=!4m7!3m6!1s0x3bbfc193ced79ba5:0x990228376657530f!8m2!3d15.5179658!4d73.7630813!16s%2Fg%2F11b6hv8l9_!19sChIJpZvXzpPBvzsRD1NXZjcoApk?authuser=0&hl=en&rclk=1,Claudina's Shack,4.1,332,Candolim,1361.2
https://www.google.com/maps/place/Manveer%27s+Kitchen+at+Forget+Me+Not+Beach+Resort/data=!4m7!3m6!1s0x3bbe4fa708892b95:0x7ec07f7158fae1a!8m2!3d15.04816!4d73.9852264!16s%2Fg%2F11c5xlkgqt!19sChIJlSuJCKdPvjsRGq6PFfcH7Ac?authuser=0&hl=en&rclk=1,Manveer's Kitchen at Forget Me Not Beach Resort,4.1,331,Goa University,1357.1
https://www.google.com/maps/place/MOKA+Dessert+and+Coffee+Bar/data=!4m7!3m6!1s0x3bbfc1c918af370f:0x301ee1fb642e35dd!8m2!3d15.612473!4d73.7686058!16s%2Fg%2F11h6tjjfy0!19sChIJDzevGMnBvzsR3TUuZPvhHjA?authuser=0&hl=en&rclk=1,MOKA Dessert and Coffee Bar,4.7,286,Siolim,1344.2
https://www.google.com/maps/place/Sunset+Restaurant+and+Hotel/data=!4m10!3m9!1s0x3bbfe98f295c2ff5:0x86aadd614a860d32!5m2!4m1!1i2!8m2!3d15.5756755!4d73.7404892!16s%2Fg%2F1w8w8gcs!19sChIJ9S9cKY_pvzsRMg2GSmHdqoY?authuser=0&hl=en&rclk=1,Sunset Restaurant and Hotel,4.3,310,Anjuna,1333.0
https://www.google.com/maps/place/Soft+Rock+Cafe/data=!4m7!3m6!1s0x3bbfc0ccc23cfdbd:0x3ae63692182b2ae!8m2!3d15.4595266!4d73.8105919!16s%2Fg%2F124yflktb!19sChIJvf08wszAvzsRrrKCIWljrgM?authuser=0&hl=en&rclk=1,Soft Rock Cafe,4.1,325,Dona Paula,1332.5
https://www.google.com/maps/place/The+Rooster+Hot+%26+Crispy/data=!4m7!3m6!1s0x3bbfc12c1dd8fcb5:0xe793cde91cc5f1a7!8m2!3d15.5165356!4d73.8291835!16s%2Fg%2F11pq9l21zn!19sChIJtfzYHSzBvzsRp_HFHOnNk-c?authuser=0&hl=en&rclk=1,The Rooster Hot & Crispy,4.3,309,Reis Magos,1328.7
https://www.google.com/maps/place/The+Coastal+Spice/data=!4m7!3m6!1s0x3bbfebd6a05bc7ff:0xdf414e87cdfe99e9!8m2!3d15.6148544!4d73.7579482!16s%2Fg%2F11gtz0x4qp!19sChIJ_8dboNbrvzsR6Zn-zYdOQd8?authuser=0&hl=en&rclk=1,The Coastal Spice,4.6,287,Siolim,1320.2
https://www.google.com/maps/place/Jambalaya+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfc194278932ef:0xd766bd8741ec29ed!8m2!3d15.5171191!4d73.7677962!16s%2Fg%2F11b6hrcmj6!19sChIJ7zKJJ5TBvzsR7SnsQYe9Ztc?authuser=0&hl=en&rclk=1,Jambalaya Bar and Restaurant,4.3,303,Candolim,1302.9
https://www.google.com/maps/place/YOU+%26+ME+ANJUNA+NORTH+INDIAN+DINING+%26+TAKE+AWAYS/data=!4m7!3m6!1s0x3bbfeb000b76ab61:0xf9e8c195699a5c48!8m2!3d15.5794769!4d73.7591695!16s%2Fg%2F11vrltfb76!19sChIJYat2CwDrvzsRSFyaaZXB6Pk?authuser=0&hl=en&rclk=1,YOU & ME ANJUNA NORTH INDIAN DINING & TAKE AWAYS,4.9,264,Anjuna,1293.6
https://www.google.com/maps/place/Cuzina+de+Goa/data=!4m7!3m6!1s0x3bbfb7df024fca8f:0x8d1474fc8442262e!8m2!3d15.318794!4d73.909973!16s%2Fg%2F11m_jy7kyg!19sChIJj8pPAt-3vzsRLiZChPx0FI0?authuser=0&hl=en&rclk=1,Cuzina de Goa,4.5,286,Majorda,1287.0
https://www.google.com/maps/place/Navaratna+Udupi+Pure+Veg+Family+Restaurant+Goa/data=!4m7!3m6!1s0x3bbfe924e4d1592b:0xca43980d3be96924!8m2!3d15.5846984!4d73.7459096!16s%2Fg%2F11l6zp3ggh!19sChIJK1nR5CTpvzsRJGnpOw2YQ8o?authuser=0&hl=en&rclk=1,Navaratna Udupi Pure Veg Family Restaurant Goa,4.1,312,Anjuna,1279.2
https://www.google.com/maps/place/Nanu%27s+Shack/data=!4m7!3m6!1s0x3bbfc1d6b0221f47:0xeb895739e754f6e3!8m2!3d15.5167134!4d73.763283!16s%2Fg%2F11j1pq2rmz!19sChIJRx8isNbBvzsR4_ZU5zlXies?authuser=0&hl=en&rclk=1,Nanu's Shack,4.6,275,Candolim,1265.0
https://www.google.com/maps/place/Punjabi+Dhaba+Veg+Non-veg/data=!4m7!3m6!1s0x3bbfb956efa25a67:0x2ef14185b0dc5ce0!8m2!3d15.3880319!4d73.8605941!16s%2Fg%2F11f9zpptkg!19sChIJZ1qi71a5vzsR4FzcsIVB8S4?authuser=0&hl=en&rclk=1,Punjabi Dhaba Veg Non-veg,3.9,323,Chicalim,1259.7
https://www.google.com/maps/place/Coco%27s+Kitchen+Thai+Street+Food/data=!4m7!3m6!1s0x3bbfebc1b74bf201:0xd1e4f8de9ddb0b8!8m2!3d15.612095!4d73.7674787!16s%2Fg%2F11f15bws1n!19sChIJAfJLt8HrvzsRuLDd6Y1PHg0?authuser=0&hl=en&rclk=1,Coco's Kitchen Thai Street Food,4.2,293,Siolim,1230.6
https://www.google.com/maps/place/Rare+Republic+Concept+Store/data=!4m7!3m6!1s0x3bbfebe7cf893a57:0x94e0612eb552e285!8m2!3d15.615374!4d73.758695!16s%2Fg%2F11cjkb_nyl!19sChIJVzqJz-frvzsRheJStS5h4JQ?authuser=0&hl=en&rclk=1,Rare Republic Concept Store,4.3,285,Siolim,1225.5
https://www.google.com/maps/place/Green+Valley+Restaurant/data=!4m7!3m6!1s0x3bbfbf5403fdaabf:0x652afce8726e6e1b!8m2!3d15.4661051!4d73.8474104!16s%2Fg%2F11gz8z31v!19sChIJv6r9A1S_vzsRG25ucuj8KmU?authuser=0&hl=en&rclk=1,Green Valley Restaurant,3.7,326,Goa University,1206.2
https://www.google.com/maps/place/Aditi+Family+Restaurant/data=!4m7!3m6!1s0x3bbfa17fe4d20479:0x41e02dc865051913!8m2!3d15.5259849!4d74.1245006!16s%2Fg%2F11gd1vx7mp!19sChIJeQTS5H-hvzsRExkFZcgt4EE?authuser=0&hl=en&rclk=1,Aditi Family Restaurant,3.8,317,Valpoi,1204.6
