URL,Name,Star,Number,AREA,Score,ID
"https://www.google.com/maps/place/This+is+it+Beachfront+-+Rooms,+Cafe+%26+Events/data=!4m10!3m9!1s0x3bbfefb3484b0adb:0xfeafcba3e10450f0!5m2!4m1!1i2!8m2!3d15.6927138!4d73.7005751!16s%2Fg%2F11b6jglrxr!19sChIJ2wpLSLPvvzsR8FAE4aPLr_4?authuser=0&hl=en&rclk=1","This is it Beachfront - Rooms, Cafe & Events",4.3,1184,Corlim Ind. Estate,5091.2,cd7a9e580490bf681660682e6bb022fe
"https://www.google.com/maps/place/Elephant+and+Co.+Anjuna,+Goa/data=!4m7!3m6!1s0x3bbfeb02735d9027:0x2e9651cb11e4306b!8m2!3d15.5771633!4d73.7522846!16s%2Fg%2F11rqn_9_jp!19sChIJJ5BdcwLrvzsRazDkEctRli4?authuser=0&hl=en&rclk=1","Elephant and Co. Anjuna, Goa",4.7,1071,Corlim Ind. Estate,5033.7,9185fefb2847d63049bec9bf171a9b4b
https://www.google.com/maps/place/Hospedaria+Venite+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfc08672b1ee27:0x3ac694a68505f5c7!8m2!3d15.4995621!4d73.8316125!16s%2Fg%2F1td1sx3l!19sChIJJ-6xcobAvzsRx_UFhaaUxjo?authuser=0&hl=en&rclk=1,Hospedaria Venite Restaurant & Bar,4.4,1144,Corlim Ind. Estate,5033.6,20250206001134_201
https://www.google.com/maps/place/Milmar+Sams/data=!4m7!3m6!1s0x3bbe4cc6bc11520d:0x3b76a36afcecc2fd!8m2!3d15.1810598!4d73.9643544!16s%2Fg%2F12626qyw_!19sChIJDVIRvMZMvjsR_cLs_Gqjdjs?authuser=0&hl=en&rclk=1,Milmar Sams,4.2,1188,Velim,4989.6,de1a72bfbaa6095dd7f9a355875ea435
"https://www.google.com/maps/place/Artjuna+Cafe,+Mandrem/data=!4m7!3m6!1s0x3bbfef33fe5870bf:0x42e4ec650daa995c!8m2!3d15.666083!4d73.714185!16s%2Fg%2F11h9pc3d1g!19sChIJv3BY_jPvvzsRXJmqDWXs5EI?authuser=0&hl=en&rclk=1","Artjuna Cafe, Mandrem",4.2,1181,Mandrem,4960.2,ffb3e6d61e8528183016ec35fa87d950
https://www.google.com/maps/place/Hunger+burst+Bistro/data=!4m7!3m6!1s0x3bbfbb3364909843:0x184bd77b1b594b2d!8m2!3d15.400977!4d74.003582!16s%2Fg%2F11g233l0hm!19sChIJQ5iQZDO7vzsRLUtZG3vXSxg?authuser=0&hl=en&rclk=1,Hunger burst Bistro,4.7,1050,Bazar Ponda,4935.0,e43144b7789ef111c7beb084700aa6ac
https://www.google.com/maps/place/Goenchin/data=!4m7!3m6!1s0x3bbfc08e5c727cd7:0xb3f4101a3bd3f56c!8m2!3d15.4967282!4d73.8273261!16s%2Fg%2F1v1sjnr2!19sChIJ13xyXI7AvzsRbPXTOxoQ9LM?authuser=0&hl=en&rclk=1,Goenchin,4.3,1143,Goa Velha,4914.9,20250206001443_205
https://www.google.com/maps/place/Prime+Rose+Goa/data=!4m7!3m6!1s0x3bbfc029ac5ca5df:0x4c7737950c8dcd5e!8m2!3d15.5463889!4d73.8016667!16s%2Fg%2F11bw2fqt9x!19sChIJ36VcrCnAvzsRXs2NDJU3d0w?authuser=0&hl=en&rclk=1,Prime Rose Goa,4.3,1142,Goa Velha,4910.6,e791c412c38760f26040de0ce7af9d10
https://www.google.com/maps/place/The+Park+Baga+River+Goa/data=!4m7!3m6!1s0x3bbfea23236c18e7:0x1f4b699de3e4d82d!8m2!3d15.5708439!4d73.7589941!16s%2Fg%2F11f2dsj80_!19sChIJ5xhsIyPqvzsRLdjk451pSx8?authuser=0&hl=en&rclk=1,The Park Baga River Goa,4.2,1154,Arpora,4846.8,0caff47b87af978160d729891ed2896f
https://www.google.com/maps/place/Kesarval+Gardens/data=!4m7!3m6!1s0x3bbfb9fc85b6a37d:0xbbcaaa0a83f546a7!8m2!3d15.3809899!4d73.9260669!16s%2Fg%2F1tf6f28c!19sChIJfaO2hfy5vzsRp0b1gwqqyrs?authuser=0&hl=en&rclk=1,Kesarval Gardens,3.9,1240,Cortalim,4836.0,20250206001547_208
"https://www.google.com/maps/place/Pan+Aroma+Restaurant+%7C+Best+Restaurant+in+Ponda,+Goa/data=!4m7!3m6!1s0x3bbfba942a80304d:0xc81d0a782f7f5e1b!8m2!3d15.3984794!4d74.0033402!16s%2Fg%2F11b6_gtj9f!19sChIJTTCAKpS6vzsRG15_L3gKHcg?authuser=0&hl=en&rclk=1","Pan Aroma Restaurant | Best Restaurant in Ponda, Goa",3.9,1225,Bazar Ponda,4777.5,20250206001603_209
https://www.google.com/maps/place/Heart+Beat+Family+Multi+Cuisine+Restaurant/data=!4m7!3m6!1s0x3bbfebf2e2610695:0x73549815cdcf0a0a!8m2!3d15.6055505!4d73.8223739!16s%2Fg%2F1v_z7bxc!19sChIJlQZh4vLrvzsRCgrPzRWYVHM?authuser=0&hl=en&rclk=1,Heart Beat Family Multi Cuisine Restaurant,3.9,1223,Tivim,4769.7,20250206001618_210
https://www.google.com/maps/place/Girish+Family+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfac649b285699:0x91d60c8f80d87094!8m2!3d15.2591378!4d74.1100125!16s%2Fg%2F1trtsry2!19sChIJmVYom2SsvzsRlHDYgI8M1pE?authuser=0&hl=en&rclk=1,Girish Family Restaurant & Bar,3.8,1246,Collem,4734.8,752891e7cdb4a4b58407937e35917028
https://www.google.com/maps/place/Caf%C3%A9+Bhonsle/data=!4m7!3m6!1s0x3bbfba9585f2b6d1:0x79dfc4d0f7d6785f!8m2!3d15.4008545!4d74.0061332!16s%2Fg%2F119tvrbxw!19sChIJ0bbyhZW6vzsRX3jW99DE33k?authuser=0&hl=en&rclk=1,Café Bhonsle,4.0,1182,Bazar Ponda,4728.0,38ab3861eaf5446525bb17aa155e3e72
https://www.google.com/maps/place/Laxmi+Veg+Restaurant/data=!4m7!3m6!1s0x3bbfb3d6eb16f6f7:0xb8d071f9236da1aa!8m2!3d15.2846052!4d73.9754852!16s%2Fg%2F1hm52_j1m!19sChIJ9_YW69azvzsRqqFtI_lx0Lg?authuser=0&hl=en&rclk=1,Laxmi Veg Restaurant,3.7,1272,Aquem,4706.4,20250206001707_213
"https://www.google.com/maps/place/Pizza+Hut+%7C+Vasco+Da+Gama,+Goa/data=!4m7!3m6!1s0x3bbfc72e7ded91b7:0x8cf31cc70c13db4!8m2!3d15.3971447!4d73.8129715!16s%2Fg%2F11t6_rwqrm!19sChIJt5HtfS7HvzsRtD3BcMwxzwg?authuser=0&hl=en&rclk=1","Pizza Hut | Vasco Da Gama, Goa",4.7,1001,Mormugao,4704.7,d9243204cd77955aa27613543af361de
https://www.google.com/maps/place/Wow!+Momo/data=!4m7!3m6!1s0x3bbfb34305a0adbf:0x802ade25942ecfe7!8m2!3d15.2750669!4d73.9581587!16s%2Fg%2F11sh6dpwj9!19sChIJv62gBUOzvzsR588ulCXeKoA?authuser=0&hl=en&rclk=1,Wow! Momo,4.3,1091,Navelim,4691.3,0c7cf55d6524b23e2aca50b393ba8531
https://www.google.com/maps/place/Jess+Family+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfb75a83273667:0x78d4fb4cc39fb5b7!8m2!3d15.366457!4d73.9239858!16s%2Fg%2F11c5wq8knk!19sChIJZzYng1q3vzsRt7Wfw0z71Hg?authuser=0&hl=en&rclk=1,Jess Family Restaurant and Bar,4.3,1082,Cansaulim,4652.6,a8b7086111587ffb279f00d6bf5a2f8a
https://www.google.com/maps/place/Ocean+World/data=!4m7!3m6!1s0x3bbfb3bc071951c7:0x6bb73db025fff255!8m2!3d15.2586835!4d73.9653235!16s%2Fg%2F124ykdthz!19sChIJx1EZB7yzvzsRVfL_JbA9t2s?authuser=0&hl=en&rclk=1,Ocean World,4.3,1063,Aquem,4570.9,20250206001813_217
https://www.google.com/maps/place/La+Vida+Studio+Inn+-+By+Lords+Hotels+and+Resorts/data=!4m7!3m6!1s0x3bbfea2310afcd05:0x49f6faf3595fb770!8m2!3d15.5712699!4d73.7577224!16s%2Fg%2F11ckr9dkrd!19sChIJBc2vECPqvzsRcLdfWfP69kk?authuser=0&hl=en&rclk=1,La Vida Studio Inn - By Lords Hotels and Resorts,4.3,1048,Arpora,4506.4,20250206001830_218
https://www.google.com/maps/place/Kallist%C3%AA/data=!4m7!3m6!1s0x3bbfb5c20cb96d15:0x3c3c492269d8824a!8m2!3d15.2840684!4d73.9131443!16s%2Fg%2F11shx18jjj!19sChIJFW25DMK1vzsRSoLYaSJJPDw?authuser=0&hl=en&rclk=1,Kallistê,4.6,979,Collem,4503.4,265f6da59071d29edc730024372e407f
https://www.google.com/maps/place/George+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfc083f70f399d:0xfa6a8902bae0ac4!8m2!3d15.4988201!4d73.8287745!16s%2Fg%2F1tfk7gbb!19sChIJnTkP94PAvzsRxAquK5Copg8?authuser=0&hl=en&rclk=1,George Restaurant & Bar,4.1,1096,Corlim Ind. Estate,4493.6,20250206001917_220
https://www.google.com/maps/place/Legacy+of+Bombay+pure+veg+restaurant/data=!4m7!3m6!1s0x3bbfc08ea2eba1d3:0x326b1068e3894288!8m2!3d15.4971532!4d73.8247458!16s%2Fg%2F11bw2hpfxq!19sChIJ06Hroo7AvzsRiEKJ42gQazI?authuser=0&hl=en&rclk=1,Legacy of Bombay pure veg restaurant,4.1,1091,Bambolim Camp,4473.1,20250206001933_221
https://www.google.com/maps/place/Aloms+Bar+and+Restaurant/data=!4m7!3m6!1s0x3bbfb3de751c884f:0x31905cf3ecb23451!8m2!3d15.2820453!4d73.9611241!16s%2Fg%2F12lks353x!19sChIJT4gcdd6zvzsRUTSy7PNckDE?authuser=0&hl=en&rclk=1,Aloms Bar and Restaurant,3.8,1175,Aquem,4465.0,20250206001948_222
"https://www.google.com/maps/place/Miri+%7C+Global+Fusion+Dining+%7C+Miramar,+Panjim/data=!4m7!3m6!1s0x3bbfc1f028696e4d:0x689bc50ce1e5443f!8m2!3d15.4846455!4d73.8126164!16s%2Fg%2F11rvjkc7sf!19sChIJTW5pKPDBvzsRP0Tl4QzFm2g?authuser=0&hl=en&rclk=1","Miri | Global Fusion Dining | Miramar, Panjim",4.6,962,Bambolim Camp,4425.2,d70869b5c802c2f19732f99ed1c3a236
https://www.google.com/maps/place/Mom%27s+Recipes+Pilar/data=!4m7!3m6!1s0x3bbfb93aa2985aa7:0x4d390eadd55cfa06!8m2!3d15.4400356!4d73.9014003!16s%2Fg%2F11tjby6bjs!19sChIJp1qYojq5vzsRBvpc1a0OOU0?authuser=0&hl=en&rclk=1,Mom's Recipes Pilar,4.7,941,Cortalim,4422.7,1cebd1c210c75ed0efee524baea2e344
https://www.google.com/maps/place/Sagar+View+Restaurant/data=!4m7!3m6!1s0x3bbfc0cfdda23e3b:0xfea025e196f10805!8m2!3d15.4676384!4d73.8071937!16s%2Fg%2F11f3jv4lrd!19sChIJOz6i3c_AvzsRBQjxluEloP4?authuser=0&hl=en&rclk=1,Sagar View Restaurant,3.8,1162,Taleigao,4415.6,20250206002039_225
https://www.google.com/maps/place/Appetite+Classic/data=!4m7!3m6!1s0x3bbfeb1b690849f3:0x9bfd0dccc18c4f8!8m2!3d15.6009234!4d73.8082656!16s%2Fg%2F1tfcg67r!19sChIJ80kIaRvrvzsR-MQYzNzQvwk?authuser=0&hl=en&rclk=1,Appetite Classic,3.8,1162,Tivim,4415.6,20250206002054_226
https://www.google.com/maps/place/LAXMI+BAR+%26+RESTAURANT/data=!4m7!3m6!1s0x3bbfbab93667b5d1:0xb2af8e2a02afe114!8m2!3d15.397779!4d74.0034587!16s%2Fg%2F1tvyk647!19sChIJ0bVnNrm6vzsRFOGvAiqOr7I?authuser=0&hl=en&rclk=1,LAXMI BAR & RESTAURANT,4.0,1103,Bazar Ponda,4412.0,63ca8e7165aaee54fee0240c4ebdc9e2
https://www.google.com/maps/place/OM+SAI+UDUPI+PURE+VEG/data=!4m7!3m6!1s0x3bbfea1eece0bc6b:0x26e89e79b4d42e01!8m2!3d15.5647743!4d73.7652285!16s%2Fg%2F11c5qs3s31!19sChIJa7zg7B7qvzsRAS7UtHme6CY?authuser=0&hl=en&rclk=1,OM SAI UDUPI PURE VEG,3.5,1258,Arpora,4403.0,cd117361ab407bbd96f56fe9c377a0b1
https://www.google.com/maps/place/Magzika+Beach+Shack/data=!4m7!3m6!1s0x3bbfb6990eab5a61:0x7eb40e9c97f350a9!8m2!3d15.2916478!4d73.9086334!16s%2Fg%2F11b6p2kv27!19sChIJYVqrDpm2vzsRqVDzl5wOtH4?authuser=0&hl=en&rclk=1,Magzika Beach Shack,4.2,1033,Bambolim Camp,4338.6,cbfae794c1f39c45b07ec4c0b0882258
https://www.google.com/maps/place/Chhatrapati+Pure+Veg+Family+Restaurant/data=!4m7!3m6!1s0x3bbfbb5116977dfd:0x3d6707d79e812ab3!8m2!3d15.4048388!4d74.0028695!16s%2Fg%2F11s9n_j77f!19sChIJ_X2XFlG7vzsRsyqBntcHZz0?authuser=0&hl=en&rclk=1,Chhatrapati Pure Veg Family Restaurant,4.2,1028,Bazar Ponda,4317.6,dc4006ff59e223e9f6977a05f8ca1342
https://www.google.com/maps/place/Haya+Family+Restaurant/data=!4m7!3m6!1s0x3bbfeb07ef2412c1:0x3046eb854faebd20!8m2!3d15.553837!4d73.7638446!16s%2Fg%2F11f5m6v0tg!19sChIJwRIk7wfrvzsRIL2uT4XrRjA?authuser=0&hl=en&rclk=1,Haya Family Restaurant,4.3,1003,Arpora,4312.9,9e48fe6b17660a5fbefd1030b0b9f0d0
https://www.google.com/maps/place/Adarsh+Restaurant/data=!4m7!3m6!1s0x3bbfc7bbc312eba5:0x54f3843c4e397840!8m2!3d15.3963739!4d73.8108661!16s%2Fg%2F11b6s22ndf!19sChIJpesSw7vHvzsRQHg5TjyE81Q?authuser=0&hl=en&rclk=1,Adarsh Restaurant,3.8,1134,Bogmalo,4309.2,fcfede653d7b11bb6dc6367cd69d5df0
https://www.google.com/maps/place/Kandeel+Family+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfb22b898f5a29:0x203fcc2b255f2e4a!8m2!3d15.2730271!4d73.9586564!16s%2Fg%2F11f4wtd2d6!19sChIJKVqPiSuyvzsRSi5fJSvMPyA?authuser=0&hl=en&rclk=1,Kandeel Family Restaurant and Bar,3.8,1131,Aquem,4297.8,1b9f012d7aa70151d86a4fa4656f77ec
https://www.google.com/maps/place/Caf%C3%A9+de+Voyage/data=!4m7!3m6!1s0x3bbfb3a7af6c06a1:0xff579ed98985b2ea!8m2!3d15.2405731!4d73.9758493!16s%2Fg%2F11kkzftgzf!19sChIJoQZsr6ezvzsR6rKFidmeV_8?authuser=0&hl=en&rclk=1,Café de Voyage,4.4,972,Chinchinim,4276.8,2a94def3cb4a763f0d75687b03db8a70
https://www.google.com/maps/place/Gagan%27s+Restaurant/data=!4m7!3m6!1s0x3bbfb4a6520730eb:0xc242c0d4211bb493!8m2!3d15.2216938!4d73.9428122!16s%2Fg%2F11c30rd609!19sChIJ6zAHUqa0vzsRk7QbIdTAQsI?authuser=0&hl=en&rclk=1,Gagan's Restaurant,4.4,954,Chinchinim,4197.6,6511ca5af1b5e61713d2646262828280
https://www.google.com/maps/place/Pai+Palace/data=!4m7!3m6!1s0x3bbfb3c25ea5a8bf:0x4491f602b8874b1b!8m2!3d15.2840971!4d73.9779973!16s%2Fg%2F11b8b2nlcq!19sChIJv6ilXsKzvzsRG0uHuAL2kUQ?authuser=0&hl=en&rclk=1,Pai Palace,3.7,1133,Aquem,4192.1,20250206002551_236
https://www.google.com/maps/place/Cafe+Tato+Panjim+Church/data=!4m7!3m6!1s0x3bbfc08e645c34e5:0xf46c06134b27cbde!8m2!3d15.4995842!4d73.8289475!16s%2Fg%2F1hbpwq0ql!19sChIJ5TRcZI7AvzsR3ssnSxMGbPQ?authuser=0&hl=en&rclk=1,Cafe Tato Panjim Church,4.3,974,Ribandar,4188.2,0975c9120c9bc1ffecc2a38d2c5b8bbd
https://www.google.com/maps/place/Royal+Garden/data=!4m7!3m6!1s0x3bbfbbecd64b4395:0xfb9080344749480c!8m2!3d15.3960866!4d74.0246299!16s%2Fg%2F11ckxwsmtq!19sChIJlUNL1uy7vzsRDEhJRzSAkPs?authuser=0&hl=en&rclk=1,Royal Garden,4.1,1020,Bazar Ponda,4182.0,a93af99c74246be2c3ad988a77b647f7
https://www.google.com/maps/place/Cremeux+-+Navelim/data=!4m7!3m6!1s0x3bbfb3bc01c5b6a3:0xe445d0f26f185e5c!8m2!3d15.2611252!4d73.96382!16s%2Fg%2F11fzz3z7q2!19sChIJo7bFAbyzvzsRXF4Yb_LQReQ?authuser=0&hl=en&rclk=1,Cremeux - Navelim,4.1,1014,Navelim,4157.4,17b97f1e0be65c1e7b70da629e4c5352
"https://www.google.com/maps/place/The+Center+Court+Resort+%26+Spa,+South+Goa/data=!4m10!3m9!1s0x3bbfb3668f9f1e27:0x31db35f61d909374!5m2!4m1!1i2!8m2!3d15.2230132!4d73.9441257!16s%2Fg%2F1tfpn47w!19sChIJJx6fj2azvzsRdJOQHfY12zE?authuser=0&hl=en&rclk=1","The Center Court Resort & Spa, South Goa",4.3,961,Orlim,4132.3,20250206002700_240
https://www.google.com/maps/place/Shree+Khodiyar+Kathiyawadi+Dhaba/data=!4m7!3m6!1s0x3bbfeb1f58fc6c09:0x2b2f3d823f49eaa!8m2!3d15.5505912!4d73.7589997!16s%2Fg%2F11pd2g74hf!19sChIJCWz8WB_rvzsRqp70I9jzsgI?authuser=0&hl=en&rclk=1,Shree Khodiyar Kathiyawadi Dhaba,3.9,1051,Bazar Ponda,4098.9,e36a3a39861995d4b72a9536cbb02a48
https://www.google.com/maps/place/Lioloco+The+Bistro/data=!4m7!3m6!1s0x3bbfeb1b62c8deff:0xd89c102647865e20!8m2!3d15.600856!4d73.8083372!16s%2Fg%2F11f15fgmwf!19sChIJ_97IYhvrvzsRIF6GRyYQnNg?authuser=0&hl=en&rclk=1,Lioloco The Bistro,4.6,891,Tivim,4098.6,20250206002749_242
https://www.google.com/maps/place/YOU+%26+ME+MULTI+CUISINE/data=!4m7!3m6!1s0x3bbfea16ddb836d5:0x40cd4f5e56e87864!8m2!3d15.5636916!4d73.7629321!16s%2Fg%2F11b6g8l_jt!19sChIJ1Ta43RbqvzsRZHjoVl5PzUA?authuser=0&hl=en&rclk=1,YOU & ME MULTI CUISINE,4.6,874,Arpora,4020.4,20250206002805_243
https://www.google.com/maps/place/The+Rice+Mill/data=!4m7!3m6!1s0x3bbfeeacd7ba9cc9:0x6cbec35ddbf47fc0!8m2!3d15.6351305!4d73.7390951!16s%2Fg%2F11cssn97vn!19sChIJyZy616zuvzsRwH_0213Dvmw?authuser=0&hl=en&rclk=1,The Rice Mill,4.5,890,Corlim Ind. Estate,4005.0,9e590438c98ac36a7e603bdf6d2dcd67
https://www.google.com/maps/place/Jevan+Family+Restaurant/data=!4m7!3m6!1s0x3bd609508371d69b:0x6777f01ca34061ed!8m2!3d21.9018826!4d77.8733!16s%2Fg%2F11sm74b8ln!19sChIJm9Zxg1AJ1jsR7WFAoxzwd2c?authuser=0&hl=en&rclk=1,Jevan Family Restaurant,4.6,865,Betul,3979.0,3f0434f8ef07d6ed93a0991c53377df5
https://www.google.com/maps/place/KFC/data=!4m7!3m6!1s0x3bbfb98a7ee1c461:0x5a1257bd491c8bf9!8m2!3d15.3912975!4d73.8491927!16s%2Fg%2F11j139gkpd!19sChIJYcThfoq5vzsR-YscSb1XElo?authuser=0&hl=en&rclk=1,KFC,4.1,970,Bogmalo,3977.0,fb4a6dc44330d75a5f5f96e57629ea7d
https://www.google.com/maps/place/Viggis+Multicuisine+Restaurant+with+Bistro/data=!4m7!3m6!1s0x3bbfeb88c43105ad:0x61c962100f9466d9!8m2!3d15.6039229!4d73.8249459!16s%2Fg%2F11f5v8lxdd!19sChIJrQUxxIjrvzsR2WaUDxBiyWE?authuser=0&hl=en&rclk=1,Viggis Multicuisine Restaurant with Bistro,4.2,942,Tivim,3956.4,2d1d2241ab5bc40b28a1643b361d0e26
https://www.google.com/maps/place/Zidan%27s+Food+Court/data=!4m7!3m6!1s0x3bbe4cbbfffffff1:0xd98d043f61805fd0!8m2!3d15.17956!4d73.9480872!16s%2Fg%2F11fy0mjs9t!19sChIJ8f___7tMvjsR0F-AYT8Ejdk?authuser=0&hl=en&rclk=1,Zidan's Food Court,4.4,898,Velim,3951.2,20250206002930_248
https://www.google.com/maps/place/Al+Zargham+Family+Restaurant/data=!4m7!3m6!1s0x3bbfb3913da55963:0xd17ac2b98b271e88!8m2!3d15.2739329!4d73.9590348!16s%2Fg%2F11jzz3f05x!19sChIJY1mlPZGzvzsRiB4ni7nCetE?authuser=0&hl=en&rclk=1,Al Zargham Family Restaurant,4.6,843,Navelim,3877.8,ef66b6b44743a65dca693030765ff8d9
https://www.google.com/maps/place/Three+Kisses+Restaurant+%27N%27+Feni+Bar/data=!4m7!3m6!1s0x3bbfb47b5901a885:0x312d0fc897d55966!8m2!3d15.2458902!4d73.9256595!16s%2Fg%2F11ynrjvx5!19sChIJhagBWXu0vzsRZlnVl8gPLTE?authuser=0&hl=en&rclk=1,Three Kisses Restaurant 'N' Feni Bar,4.3,901,Cansaulim,3874.3,d4e3f1dcbe74b63182e7ef94fab7648d
https://www.google.com/maps/place/Farmagudi+Residency/data=!4m10!3m9!1s0x3bbfbb234aa55bfd:0x74e5955d436c1b7b!5m2!4m1!1i2!8m2!3d15.4148854!4d73.9873959!16s%2Fg%2F11v3_t2zt1!19sChIJ_VulSiO7vzsRextsQ12V5XQ?authuser=0&hl=en&rclk=1,Farmagudi Residency,3.7,1039,Farmagudi,3844.3,20250206003022_251
"https://www.google.com/maps/place/Sai+Family+Restaurant+and+Bar,+Arpora,+Bardez/data=!4m7!3m6!1s0x3bbfea161adf4851:0x876db1c018696799!8m2!3d15.5675353!4d73.7646767!16s%2Fg%2F11b6ggxwdk!19sChIJUUjfGhbqvzsRmWdpGMCxbYc?authuser=0&hl=en&rclk=1","Sai Family Restaurant and Bar, Arpora, Bardez",3.8,991,Arpora,3765.8,20250206003051_252
https://www.google.com/maps/place/Krishna+Bar+%26+Restaurant/data=!4m7!3m6!1s0x3bbfeff9b081402b:0x1c2969669366cf7d!8m2!3d15.6838311!4d73.7109281!16s%2Fg%2F11vm1p4r3g!19sChIJK0CBsPnvvzsRfc9mk2ZpKRw?authuser=0&hl=en&rclk=1,Krishna Bar & Restaurant,4.0,936,Mandrem,3744.0,20250206003107_253
https://www.google.com/maps/place/The+Rooster/data=!4m7!3m6!1s0x3bbfc771ae02f8dd:0x7e1a982ea56e79b0!8m2!3d15.397915!4d73.8326314!16s%2Fg%2F11c6cj5n3b!19sChIJ3fgCrnHHvzsRsHlupS6YGn4?authuser=0&hl=en&rclk=1,The Rooster,4.2,891,Bogmalo,3742.2,19b7939046cb24a2da9142282b54ab2d
https://www.google.com/maps/place/Cinnamon/data=!4m7!3m6!1s0x3bbfb3dca8271335:0xd79b83d0587caba3!8m2!3d15.277133!4d73.965361!16s%2Fg%2F11bzsbbdch!19sChIJNRMnqNyzvzsRo6t8WNCDm9c?authuser=0&hl=en&rclk=1,Cinnamon,3.9,958,Aquem,3736.2,55494728d6c25eb5a500f9da17168d41
https://www.google.com/maps/place/Edu%27s+Multi+Cuisine+Restaurant/data=!4m7!3m6!1s0x3bbfc0ec1b5ff219:0x61703a40b7b2b39!8m2!3d15.4870352!4d73.8109636!16s%2Fg%2F1tjl4bqc!19sChIJGfJfG-zAvzsROSt7C6QDFwY?authuser=0&hl=en&rclk=1,Edu's Multi Cuisine Restaurant,4.4,847,Taleigao,3726.8,35a34e39efd3dbe18817d58c09970455
https://www.google.com/maps/place/Hotel+Kinara/data=!4m7!3m6!1s0x3bbfb3d434d72011:0xfe3f31d57e4fbba9!8m2!3d15.2858678!4d73.9783941!16s%2Fg%2F11bz0mhdvg!19sChIJESDXNNSzvzsRqbtPftUxP_4?authuser=0&hl=en&rclk=1,Hotel Kinara,3.8,961,Aquem,3651.8,033ff8233561d3bcd380a7a47578273b
https://www.google.com/maps/place/Cafe+Gravity+Goa/data=!4m7!3m6!1s0x3bbfc1ea34a67c99:0x50eb9913eed0e0d9!8m2!3d15.4819984!4d73.8200033!16s%2Fg%2F11rd4kmrvz!19sChIJmXymNOrBvzsR2eDQ7hOZ61A?authuser=0&hl=en&rclk=1,Cafe Gravity Goa,4.1,890,Taleigao,3649.0,3752cfb5580677fadd9ad9b487bbc482
https://www.google.com/maps/place/Savor+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3bbfba98d4d90179:0xe1a5a93a61564245!8m2!3d15.3872746!4d74.0038122!16s%2Fg%2F11b7q310zh!19sChIJeQHZ1Ji6vzsRRUJWYTqppeE?authuser=0&hl=en&rclk=1,Savor Restaurant & Bar,3.9,929,Bazar Ponda,3623.1,20250206003253_259
"https://www.google.com/maps/place/The+Fern+Kesarval+Hotel+%26+Spa,+Verna,+Goa/data=!4m10!3m9!1s0x3bbfb998268f8181:0x8d37078e58f9314c!5m2!4m1!1i2!8m2!3d15.3810761!4d73.9266322!16s%2Fg%2F11h07vvv6t!19sChIJgYGPJpi5vzsRTDH5WI4HN40?authuser=0&hl=en&rclk=1","The Fern Kesarval Hotel & Spa, Verna, Goa",4.0,903,Cortalim,3612.0,dad1b104f765a84c75d7935fa4f67711
https://www.google.com/maps/place/Myles+High+Bakehouse/data=!4m7!3m6!1s0x3bbfc0848a5314db:0x3e068cde2a94986e!8m2!3d15.4966153!4d73.8348788!16s%2Fg%2F11b6rwshpj!19sChIJ2xRTioTAvzsRbpiUKt6MBj4?authuser=0&hl=en&rclk=1,Myles High Bakehouse,4.3,839,Bambolim Camp,3607.7,41ba51bcdb3b6a979c48886af49b7d74
https://www.google.com/maps/place/Hotel+Sarovar/data=!4m7!3m6!1s0x3bbfc08d73452d63:0xf7639466d78d57a8!8m2!3d15.4942!4d73.8208617!16s%2Fg%2F124st1qkx!19sChIJYy1Fc43AvzsRqFeN12aUY_c?authuser=0&hl=en&rclk=1,Hotel Sarovar,3.9,921,Bambolim Camp,3591.9,20250206003358_262
https://www.google.com/maps/place/Hotel+Shagun/data=!4m7!3m6!1s0x3bbfb3c1145486f1:0x46561c4ac219d5a4!8m2!3d15.2704216!4d73.9608038!16s%2Fg%2F1thw559b!19sChIJ8YZUFMGzvzsRpNUZwkocVkY?authuser=0&hl=en&rclk=1,Hotel Shagun,4.1,871,Aquem,3571.1,20250206003415_263
https://www.google.com/maps/place/Go+with+the+Flow+Restaurant+and+Bar/data=!4m7!3m6!1s0x3bbfea1e2de3c347:0x719d8ef14d416405!8m2!3d15.5638714!4d73.7481496!16s%2Fg%2F1ptvr3hmz!19sChIJR8PjLR7qvzsRBWRBTfGOnXE?authuser=0&hl=en&rclk=1,Go with the Flow Restaurant and Bar,4.4,810,Arpora,3564.0,22a1740703ecd6e8bb99b2e76649c7c0
https://www.google.com/maps/place/Happy+Punjabi+Bar+%26+Family+Restaurant/data=!4m7!3m6!1s0x3bbfed614d151425:0xb37009b49f6f0ed1!8m2!3d15.7254787!4d73.8133323!16s%2Fg%2F11ddwq_l51!19sChIJJRQVTWHtvzsR0Q5vn7QJcLM?authuser=0&hl=en&rclk=1,Happy Punjabi Bar & Family Restaurant,3.6,988,Pernem,3556.8,675422ed90d0a2ec931e375951682e94
